Moisture,Category_One_Defects,Category_Two_Defects,Quakers,Altitude,Variety,Processing_Method,Country_of_Origin,Color,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean_Cup,Sweetness,Total_Cup_Points,Classe
0.0,0,1,0.0,1750.0,Caturra,Washed / Wet,Colombia,Blue-Green,7.58,7.67,7.75,7.67,7.67,7.67,10.0,10.0,10.0,83.75,Superior
0.02,0,1,0.0,1750.0,Unknown,Unknown,Colombia,Unknown,7.58,7.25,7.42,7.25,7.58,7.83,10.0,10.0,10.0,82.42,Superior
0.11,0,2,0.0,1450.0,Caturra,Washed / Wet,Colombia,Green,7.5,7.75,7.58,7.5,7.67,7.75,10.0,10.0,10.0,83.42,Superior
0.0,0,2,0.0,1550.0,Caturra,Washed / Wet,Colombia,Green,7.83,7.5,7.42,7.42,7.67,7.5,10.0,6.67,10.0,79.5,Tradicional
0.0,1,0,0.0,1800.0,Caturra,Washed / Wet,Colombia,Blue-Green,8.0,8.0,8.0,8.17,7.83,8.0,10.0,10.0,10.0,85.92,Gourmet
0.11,0,0,0.0,1750.0,Caturra,Washed / Wet,Colombia,Green,7.58,7.5,7.42,7.58,7.67,7.42,10.0,10.0,10.0,82.58,Superior
0.11,0,1,0.0,1750.0,Caturra,Washed / Wet,Colombia,Green,7.5,7.5,7.42,7.42,7.58,7.58,10.0,10.0,10.0,82.5,Superior
0.11,0,1,0.0,1650.0,Caturra,Washed / Wet,Colombia,Green,7.67,7.75,7.42,7.83,7.83,7.42,10.0,10.0,10.0,83.33,Superior
0.08,0,0,0.0,1700.0,Unknown,Unknown,Colombia,Unknown,7.92,7.75,7.25,7.42,7.83,7.58,10.0,10.0,10.0,83.25,Superior
0.0,0,3,0.0,1750.0,Caturra,Washed / Wet,Colombia,Green,7.83,7.75,7.67,7.58,7.58,7.67,10.0,10.0,10.0,83.67,Superior
0.04,0,1,0.0,1800.0,Unknown,Unknown,Colombia,Unknown,7.92,7.75,7.5,7.42,7.42,7.67,10.0,10.0,10.0,83.25,Superior
0.11,0,1,0.0,1750.0,Caturra,Washed / Wet,Colombia,Green,7.83,7.5,7.67,7.33,7.67,7.67,10.0,10.0,10.0,83.25,Superior
0.09,0,1,0.0,1600.0,Unknown,Unknown,Colombia,Unknown,7.67,7.33,7.33,7.58,7.33,7.33,10.0,10.0,10.0,81.92,Tradicional
0.0,0,1,0.0,1311.0,Unknown,Washed / Wet,Colombia,Green,7.83,7.67,7.58,7.75,7.83,7.17,6.67,10.0,10.0,79.92,Tradicional
0.0,1,0,0.0,1311.0,Unknown,Washed / Wet,Colombia,Unknown,7.67,7.42,7.67,7.83,7.58,7.67,10.0,10.0,10.0,83.5,Superior
0.12,1,0,0.0,1800.0,Other,Washed / Wet,Colombia,Green,8.08,7.67,7.83,7.83,7.67,7.67,10.0,10.0,10.0,84.5,Gourmet
0.1,1,3,0.0,1311.0,Unknown,Unknown,Colombia,Unknown,7.58,7.58,7.58,7.67,7.75,7.67,10.0,10.0,10.0,83.42,Superior
0.0,1,9,0.0,1311.0,Unknown,Washed / Wet,Colombia,Green,7.75,7.5,7.33,7.58,7.33,7.75,10.0,10.0,10.0,82.67,Superior
0.12,0,0,0.0,1800.0,Other,Washed / Wet,Colombia,Green,7.83,7.75,7.83,7.58,7.67,7.75,10.0,10.0,10.0,84.25,Gourmet
0.0,0,0,0.0,1311.0,Unknown,Washed / Wet,Colombia,Unknown,7.92,7.67,7.5,7.83,7.58,7.67,10.0,10.0,10.0,83.92,Superior
0.0,1,1,0.0,1311.0,Unknown,Washed / Wet,Colombia,Unknown,7.83,7.75,7.58,7.58,7.75,7.75,10.0,10.0,10.0,83.92,Superior
0.0,0,0,0.0,2019.0,Other,Washed / Wet,Outros,Unknown,8.0,8.25,8.08,8.5,8.25,8.0,10.0,10.0,10.0,87.25,Gourmet
0.0,0,0,0.0,2080.0,Other,Washed / Wet,Outros,Unknown,8.0,8.5,8.58,8.17,8.17,8.0,10.0,10.0,10.0,87.58,Gourmet
0.0,0,0,0.0,1872.0,Other,Washed / Wet,Outros,Unknown,8.25,8.42,8.17,8.33,8.08,8.17,10.0,10.0,10.0,87.92,Gourmet
0.0,0,0,0.0,1943.0,Other,Washed / Wet,Outros,Unknown,8.08,8.67,8.33,8.42,8.0,8.08,10.0,10.0,10.0,87.92,Gourmet
0.0,0,0,0.0,1941.0,Other,Washed / Wet,Outros,Unknown,7.67,8.17,8.0,8.0,8.17,8.08,10.0,10.0,10.0,86.17,Gourmet
0.0,0,0,0.0,2112.0,Other,Washed / Wet,Outros,Unknown,8.25,8.33,8.17,8.17,7.83,8.17,10.0,10.0,10.0,87.08,Gourmet
0.0,0,0,0.0,1600.0,Caturra,Natural / Dry,Colombia,Green,7.67,7.58,7.67,7.67,7.67,7.67,10.0,10.0,10.0,83.58,Superior
0.12,0,0,0.0,1450.0,Caturra,Natural / Dry,Colombia,Green,7.58,7.42,7.75,7.92,7.75,7.92,10.0,10.0,10.0,84.0,Gourmet
0.12,0,1,0.0,1813.0,Caturra,Washed / Wet,Colombia,Green,7.58,7.58,7.25,7.75,7.75,8.58,9.33,10.0,10.0,83.42,Superior
0.12,0,2,0.0,1550.0,Caturra,Natural / Dry,Colombia,Green,7.58,8.08,7.92,7.83,8.0,7.92,10.0,10.0,10.0,85.25,Gourmet
0.0,0,1,0.0,1550.0,Caturra,Natural / Dry,Colombia,Unknown,7.67,7.5,7.42,7.67,7.5,7.75,10.0,10.0,6.67,80.67,Tradicional
0.0,0,0,0.0,1483.0,Caturra,Natural / Dry,Colombia,Green,7.58,7.58,7.5,7.58,7.58,7.75,10.0,10.0,10.0,83.25,Superior
0.12,0,3,0.0,1550.0,Caturra,Natural / Dry,Colombia,Green,7.67,7.83,7.67,7.75,7.67,7.83,10.0,10.0,10.0,83.92,Superior
0.0,2,0,0.0,1650.0,Caturra,Washed / Wet,Colombia,Unknown,7.75,7.58,7.33,7.5,7.83,7.83,10.0,10.0,10.0,83.5,Superior
0.0,0,0,0.0,1550.0,Caturra,Washed / Wet,Colombia,Unknown,7.67,7.67,7.58,7.75,7.58,8.5,10.0,10.0,10.0,84.58,Gourmet
0.12,0,1,0.0,1550.0,Caturra,Washed / Wet,Colombia,Green,7.67,7.58,7.67,7.58,7.67,7.75,10.0,10.0,10.0,83.58,Superior
0.0,0,0,0.0,1550.0,Caturra,Washed / Wet,Colombia,Unknown,7.75,7.58,7.5,7.58,7.75,7.83,10.0,10.0,10.0,83.58,Superior
0.0,0,0,0.0,1550.0,Caturra,Washed / Wet,Colombia,Green,7.75,7.83,7.75,7.83,7.75,7.83,10.0,10.0,10.0,84.67,Gourmet
0.1,0,5,0.0,1524.0,Caturra,Washed / Wet,Guatemala,Green,7.83,7.5,7.5,8.0,7.67,7.5,10.0,10.0,10.0,83.5,Superior
0.11,0,6,0.0,1117.0,Caturra,Washed / Wet,Guatemala,Green,7.75,7.75,7.58,8.0,7.67,7.83,10.0,10.0,10.0,84.17,Gourmet
0.11,0,4,0.0,1700.0,Bourbon,Washed / Wet,Guatemala,Green,7.5,7.67,7.17,7.67,7.67,7.58,10.0,10.0,10.0,82.75,Superior
0.11,0,9,0.0,1311.0,Bourbon,Washed / Wet,Guatemala,Green,7.83,7.58,7.08,7.83,7.42,8.08,10.0,10.0,10.0,83.25,Superior
0.11,1,4,0.0,1311.0,Bourbon,Washed / Wet,Guatemala,Green,7.17,7.17,6.5,7.17,7.0,6.83,10.0,10.0,10.0,78.33,Tradicional
0.09,0,0,0.0,1219.0,Bourbon,Washed / Wet,Guatemala,Green,8.0,7.92,7.67,7.58,7.58,7.67,10.0,10.0,10.0,84.58,Gourmet
0.11,0,1,1.0,1700.0,Bourbon,Washed / Wet,Guatemala,Green,7.5,7.5,7.25,7.42,7.42,7.33,10.0,10.0,10.0,81.75,Tradicional
0.11,0,1,0.0,1219.0,Bourbon,Washed / Wet,Guatemala,Green,7.5,7.25,7.0,7.25,7.5,7.25,10.0,10.0,10.0,81.0,Tradicional
0.12,2,5,0.0,1524.0,Pacas,Washed / Wet,Guatemala,Green,7.58,7.42,6.92,7.5,7.25,7.17,10.0,10.0,10.0,80.92,Tradicional
0.11,0,6,8.0,1320.0,Bourbon,Washed / Wet,Guatemala,Green,7.08,7.0,6.92,7.42,7.0,6.92,10.0,10.0,10.0,79.17,Tradicional
0.1,0,2,0.0,1500.0,Caturra,Natural / Dry,Guatemala,Green,7.67,7.83,7.42,7.5,7.33,7.5,10.0,10.0,10.0,82.92,Superior
0.11,0,3,0.0,1311.0,Bourbon,Washed / Wet,Guatemala,Green,7.5,7.83,7.5,7.83,7.83,7.67,10.0,10.0,10.0,83.83,Superior
0.1,0,1,0.0,1219.0,Bourbon,Natural / Dry,Guatemala,Green,7.75,7.83,7.33,7.83,7.5,7.67,10.0,10.0,10.0,83.42,Superior
0.11,0,1,0.0,1500.0,Bourbon,Washed / Wet,Guatemala,Green,7.5,7.75,7.5,7.83,7.58,7.5,10.0,10.0,10.0,83.17,Superior
0.12,0,5,0.0,1550.0,Bourbon,Washed / Wet,Guatemala,Green,7.67,7.17,7.0,7.5,7.0,7.0,10.0,10.0,10.0,80.67,Tradicional
0.1,0,2,2.0,1311.0,Bourbon,Unknown,Guatemala,Green,8.0,7.92,7.75,8.0,7.92,7.83,10.0,10.0,10.0,85.25,Gourmet
0.11,0,2,0.0,1311.0,Bourbon,Washed / Wet,Guatemala,Green,8.17,7.83,7.67,7.83,7.67,7.83,10.0,10.0,10.0,84.5,Gourmet
0.1,0,0,0.0,1524.0,Caturra,Washed / Wet,Guatemala,Green,7.67,7.5,7.33,8.0,7.67,7.67,10.0,10.0,10.0,83.67,Superior
0.1,1,4,0.0,1219.0,Other,Washed / Wet,Guatemala,Green,7.25,7.33,6.83,7.0,7.0,7.17,10.0,10.0,10.0,79.42,Tradicional
0.1,0,3,0.0,1700.0,Bourbon,Washed / Wet,Guatemala,Green,7.67,7.75,7.5,7.58,7.58,7.67,10.0,10.0,10.0,83.42,Superior
0.11,0,2,0.0,1311.0,Catuai,Natural / Dry,Guatemala,Bluish-Green,7.83,7.5,7.5,8.0,7.83,7.83,10.0,10.0,10.0,84.17,Gourmet
0.11,1,2,1.0,1700.0,Bourbon,Washed / Wet,Guatemala,Green,7.5,7.58,7.33,7.67,7.58,7.58,10.0,10.0,10.0,82.83,Superior
0.11,0,1,0.0,1311.0,Bourbon,Washed / Wet,Guatemala,Green,7.83,7.67,7.33,7.33,7.67,7.83,9.33,10.0,9.33,81.83,Tradicional
0.1,0,2,0.0,1500.0,Caturra,Washed / Wet,Guatemala,Green,7.67,7.75,7.5,7.83,7.58,7.5,10.0,10.0,10.0,83.42,Superior
0.11,0,6,0.0,1550.0,Catuai,Washed / Wet,Guatemala,Green,7.25,7.17,6.75,7.25,7.0,6.92,10.0,10.0,10.0,79.17,Tradicional
0.12,0,3,0.0,1524.0,Pacas,Washed / Wet,Guatemala,Green,7.58,7.67,7.5,7.58,7.75,7.5,9.33,10.0,10.0,82.33,Tradicional
0.11,0,5,0.0,1311.0,Bourbon,Washed / Wet,Guatemala,Green,7.33,7.33,7.0,7.33,7.0,7.0,10.0,10.0,10.0,80.17,Tradicional
0.11,0,6,7.0,1500.0,Bourbon,Washed / Wet,Guatemala,Green,7.75,7.75,7.5,7.75,7.83,7.58,10.0,10.0,10.0,83.83,Superior
0.11,0,0,2.0,1219.0,Bourbon,Washed / Wet,Guatemala,Green,7.5,7.5,7.25,7.42,7.42,7.42,10.0,10.0,10.0,81.92,Tradicional
0.1,0,2,1.0,1700.0,Bourbon,Washed / Wet,Guatemala,Green,7.58,7.5,7.33,7.75,7.33,7.5,10.0,10.0,10.0,82.42,Superior
0.11,0,3,0.0,1311.0,Bourbon,Washed / Wet,Guatemala,Green,7.83,7.67,7.17,7.67,7.67,7.67,10.0,10.0,10.0,83.33,Superior
0.1,0,2,0.0,1700.0,Bourbon,Washed / Wet,Guatemala,Green,7.33,7.25,6.92,7.33,7.25,7.33,9.33,10.0,10.0,79.83,Tradicional
0.1,0,1,0.0,1099.0,Caturra,Washed / Wet,Guatemala,Green,7.75,7.92,7.5,8.08,7.58,7.67,10.0,10.0,10.0,84.25,Gourmet
0.12,0,3,0.0,1219.0,Other,Washed / Wet,Guatemala,Green,7.33,7.17,6.92,7.58,7.25,7.17,8.67,9.33,10.0,78.58,Tradicional
0.12,0,1,0.0,1661.0,Caturra,Washed / Wet,Guatemala,Green,7.5,7.33,7.0,7.42,7.17,7.17,10.0,10.0,10.0,80.75,Tradicional
0.11,0,3,0.0,1753.0,Bourbon,Washed / Wet,Guatemala,Green,7.67,7.5,7.33,7.67,7.5,7.33,10.0,10.0,10.0,82.33,Tradicional
0.1,2,5,0.0,1311.0,Bourbon,Washed / Wet,Guatemala,Green,7.5,7.67,7.33,7.5,7.33,7.5,10.0,10.0,10.0,82.33,Tradicional
0.11,0,4,4.0,1500.0,Caturra,Washed / Wet,Guatemala,Green,7.75,7.75,7.58,7.92,7.75,7.75,10.0,10.0,10.0,84.25,Gourmet
0.11,0,8,0.0,1311.0,Bourbon,Washed / Wet,Guatemala,Unknown,6.75,6.5,6.17,7.0,7.25,6.75,8.0,10.0,10.0,74.75,Tradicional
0.11,0,13,0.0,1311.0,Bourbon,Washed / Wet,Guatemala,Green,7.67,8.17,7.5,7.42,7.58,7.83,10.0,10.0,10.0,83.67,Superior
0.1,0,2,0.0,1219.0,Bourbon,Washed / Wet,Guatemala,Green,7.08,7.33,7.25,7.58,7.33,7.42,9.33,9.33,9.33,79.42,Tradicional
0.11,0,1,0.0,1524.0,Pacas,Washed / Wet,Guatemala,Green,7.75,7.83,7.67,7.92,7.75,7.83,10.0,10.0,10.0,84.58,Gourmet
0.1,0,0,0.0,1219.0,Bourbon,Other,Guatemala,Green,7.75,7.83,7.5,7.83,7.58,7.67,10.0,10.0,10.0,84.0,Gourmet
0.1,0,4,0.0,1500.0,Bourbon,Washed / Wet,Guatemala,Green,7.67,7.67,7.75,7.67,7.42,7.17,10.0,10.0,10.0,82.83,Superior
0.11,0,3,0.0,1311.0,Bourbon,Natural / Dry,Guatemala,Green,7.33,7.33,7.33,7.5,7.67,7.67,10.0,10.0,10.0,82.0,Tradicional
0.11,0,2,0.0,1311.0,Bourbon,Washed / Wet,Guatemala,Green,7.67,8.0,7.67,8.0,7.5,7.83,10.0,10.0,10.0,84.5,Gourmet
0.1,0,0,0.0,1219.0,Bourbon,Washed / Wet,Guatemala,Green,7.67,7.58,7.17,7.42,7.33,7.42,9.33,10.0,10.0,81.5,Tradicional
0.1,0,1,4.0,1901.64,Bourbon,Washed / Wet,Guatemala,Green,7.5,7.42,7.25,7.58,7.33,7.42,9.33,9.33,9.33,79.75,Tradicional
0.1,0,2,1.0,1219.0,Bourbon,Washed / Wet,Guatemala,Green,7.5,7.42,7.42,7.75,7.5,7.5,10.0,10.0,10.0,82.58,Superior
0.1,0,10,1.0,1565.0,Caturra,Washed / Wet,Guatemala,Green,7.75,7.92,7.58,7.92,7.67,7.67,10.0,10.0,10.0,84.17,Gourmet
0.11,0,2,0.0,1391.0,Bourbon,Washed / Wet,Guatemala,Green,7.5,7.5,7.33,7.58,7.67,7.33,10.0,10.0,10.0,82.25,Tradicional
0.12,0,10,0.0,1311.0,Bourbon,Washed / Wet,Guatemala,Unknown,6.67,6.5,6.33,7.0,7.17,6.75,8.67,10.0,10.0,75.58,Tradicional
0.11,0,7,0.0,1550.0,Catuai,Washed / Wet,Guatemala,Green,7.58,7.58,7.17,7.83,7.17,7.33,10.0,10.0,10.0,81.92,Tradicional
0.1,0,1,0.0,1500.0,Bourbon,Washed / Wet,Guatemala,Green,7.75,7.5,7.42,7.58,7.67,7.5,10.0,10.0,10.0,82.92,Superior
0.1,2,6,0.0,1000.0,Bourbon,Washed / Wet,Guatemala,Green,7.58,7.5,7.33,7.42,7.58,7.25,10.0,10.0,10.0,81.83,Tradicional
0.11,0,2,0.0,1311.0,Bourbon,Washed / Wet,Guatemala,Green,7.83,7.67,7.33,7.67,7.67,7.83,10.0,10.0,10.0,83.67,Superior
0.11,0,3,0.0,1311.0,Bourbon,Washed / Wet,Guatemala,Green,7.0,7.5,7.33,7.17,7.17,7.17,10.0,10.0,10.0,80.67,Tradicional
0.11,0,1,0.0,1731.0,Bourbon,Washed / Wet,Guatemala,Green,8.0,7.83,7.67,8.33,7.83,8.0,10.0,10.0,10.0,85.5,Gourmet
0.11,0,2,0.0,1311.0,Bourbon,Washed / Wet,Guatemala,Green,7.67,7.83,7.33,7.67,7.5,7.67,10.0,10.0,10.0,83.17,Superior
0.11,0,7,2.0,2100.0,Pacas,Washed / Wet,Guatemala,Green,7.5,7.58,7.42,7.83,7.67,7.58,10.0,10.0,10.0,83.25,Superior
0.11,0,0,0.0,1311.0,Bourbon,Washed / Wet,Guatemala,Green,7.83,7.67,7.17,7.33,7.5,7.67,10.0,10.0,10.0,82.5,Superior
0.12,1,8,0.0,1311.0,Bourbon,Washed / Wet,Guatemala,Green,7.33,7.08,6.33,7.25,7.0,7.0,10.0,10.0,10.0,78.75,Tradicional
0.12,0,7,0.0,1707.0,Caturra,Washed / Wet,Guatemala,Green,7.67,7.83,7.58,7.92,7.75,7.67,10.0,10.0,10.0,84.0,Gourmet
0.1,1,2,0.0,1219.0,Other,Washed / Wet,Guatemala,Green,7.33,7.0,6.83,7.17,7.17,7.17,9.33,9.33,9.33,77.33,Tradicional
0.11,0,6,0.0,1311.0,Bourbon,Washed / Wet,Guatemala,Green,7.17,6.5,6.33,7.25,7.58,7.33,10.0,10.0,10.0,79.33,Tradicional
0.1,0,4,0.0,1417.0,Catuai,Washed / Wet,Guatemala,Green,7.5,6.67,6.67,7.67,7.33,6.67,8.0,1.33,1.33,59.83,Tradicional
0.11,0,5,0.0,1384.0,Bourbon,Natural / Dry,Guatemala,Green,7.17,7.42,6.83,7.5,7.17,7.25,10.0,10.0,10.0,80.58,Tradicional
0.13,0,1,0.0,1700.0,Bourbon,Washed / Wet,Guatemala,Green,7.75,7.83,7.58,7.83,7.67,7.75,10.0,10.0,10.0,84.17,Gourmet
0.12,1,1,0.0,1859.0,Bourbon,Washed / Wet,Guatemala,Green,7.5,7.5,7.0,7.67,7.17,7.0,10.0,10.0,10.0,80.5,Tradicional
0.11,0,4,0.0,1753.0,Bourbon,Washed / Wet,Guatemala,Green,7.5,7.67,7.33,7.33,7.33,7.33,10.0,10.0,10.0,81.67,Tradicional
0.1,0,1,0.0,1901.0,Bourbon,Washed / Wet,Guatemala,Green,7.58,7.58,7.33,7.67,7.75,7.58,10.0,10.0,10.0,83.17,Superior
0.1,0,1,0.0,1219.0,Bourbon,Natural / Dry,Guatemala,Green,7.92,7.67,7.42,7.92,7.75,7.83,10.0,10.0,10.0,84.0,Gourmet
0.1,0,1,0.0,1219.0,Bourbon,Washed / Wet,Guatemala,Green,7.5,7.5,7.42,7.58,7.67,7.5,10.0,10.0,10.0,82.75,Superior
0.12,0,0,0.0,1219.0,Other,Washed / Wet,Guatemala,Green,7.5,7.42,7.17,7.58,7.25,7.42,10.0,10.0,10.0,81.5,Tradicional
0.12,0,4,0.0,1311.0,Bourbon,Washed / Wet,Guatemala,Unknown,6.42,6.5,6.5,7.33,6.33,6.92,10.0,10.0,10.0,76.5,Tradicional
0.12,0,0,0.0,1700.0,Bourbon,Washed / Wet,Guatemala,Green,7.67,7.58,7.25,7.67,7.42,7.33,10.0,10.0,10.0,82.42,Superior
0.1,0,1,0.0,1417.0,Catuai,Washed / Wet,Guatemala,Bluish-Green,8.0,8.0,7.83,8.33,7.83,7.83,10.0,10.0,10.0,85.83,Gourmet
0.12,0,3,0.0,1524.0,Bourbon,Washed / Wet,Guatemala,Green,7.83,8.0,8.0,8.17,7.83,8.0,10.0,10.0,10.0,85.83,Gourmet
0.1,0,2,0.0,1219.0,Other,Washed / Wet,Guatemala,Green,7.17,6.5,6.67,7.0,7.17,7.17,10.0,10.0,10.0,78.33,Tradicional
0.12,0,3,1.0,1219.0,Bourbon,Washed / Wet,Guatemala,Green,7.42,7.33,7.17,7.67,7.33,7.42,10.0,10.0,10.0,81.67,Tradicional
0.1,0,2,0.0,1372.0,Bourbon,Washed / Wet,Guatemala,Green,7.5,7.67,7.5,7.67,7.5,7.83,10.0,10.0,10.0,83.0,Superior
0.11,0,4,0.0,1311.0,Bourbon,Washed / Wet,Guatemala,Green,7.92,7.75,7.67,7.67,7.83,7.92,10.0,10.0,10.0,84.17,Gourmet
0.13,0,2,0.0,1524.0,Pacas,Washed / Wet,Guatemala,Green,7.75,7.42,7.25,7.75,7.5,7.67,10.0,10.0,10.0,82.75,Superior
0.1,1,2,0.0,1219.0,Other,Washed / Wet,Guatemala,Green,7.42,7.25,6.83,7.33,7.0,6.92,9.33,9.33,9.33,78.0,Tradicional
0.11,0,6,0.0,1311.0,Bourbon,Washed / Wet,Guatemala,Green,7.5,7.0,6.83,7.08,7.08,7.17,10.0,10.0,10.0,79.67,Tradicional
0.11,1,4,0.0,1311.0,Bourbon,Washed / Wet,Guatemala,Green,7.33,7.33,6.83,7.5,7.0,7.17,10.0,10.0,10.0,80.33,Tradicional
0.11,0,4,0.0,1524.0,Caturra,Washed / Wet,Guatemala,Green,7.5,7.33,7.5,7.58,7.0,7.25,10.0,10.0,10.0,81.25,Tradicional
0.1,0,5,2.0,1219.0,Bourbon,Washed / Wet,Guatemala,Bluish-Green,7.67,7.75,7.5,7.83,7.58,7.58,10.0,10.0,10.0,83.5,Superior
0.09,0,8,0.0,1000.0,Bourbon,Washed / Wet,Guatemala,Green,7.42,7.25,7.17,7.5,7.25,7.17,10.0,10.0,10.0,81.0,Tradicional
0.1,0,1,0.0,1500.0,Caturra,Washed / Wet,Guatemala,Green,7.5,7.67,7.58,7.67,7.67,7.5,10.0,10.0,10.0,83.25,Superior
0.11,0,4,0.0,1311.0,Bourbon,Washed / Wet,Guatemala,Green,8.0,7.83,7.67,7.83,7.67,8.0,10.0,10.0,10.0,84.67,Gourmet
0.11,0,2,0.0,1219.0,Bourbon,Washed / Wet,Guatemala,Green,7.58,7.58,7.33,7.67,7.67,7.5,10.0,10.0,10.0,82.83,Superior
0.11,0,2,0.0,1311.0,Bourbon,Washed / Wet,Guatemala,Green,7.0,6.83,6.67,7.17,6.83,6.83,10.0,10.0,10.0,77.83,Tradicional
0.11,2,3,2.0,1500.0,Caturra,Washed / Wet,Guatemala,Green,7.67,7.75,7.42,7.75,7.58,7.5,10.0,10.0,10.0,83.17,Superior
0.1,0,2,2.0,1219.0,Bourbon,Washed / Wet,Guatemala,Green,7.5,7.5,7.33,7.5,7.67,7.5,10.0,10.0,10.0,82.5,Superior
0.11,0,15,0.0,1311.0,Bourbon,Washed / Wet,Guatemala,Green,7.92,7.58,7.17,7.58,7.33,7.17,8.0,8.0,8.0,75.58,Tradicional
0.11,1,1,0.0,1311.0,Bourbon,Washed / Wet,Guatemala,Green,6.5,6.33,6.5,7.5,7.33,6.83,8.67,10.0,8.67,74.33,Tradicional
0.11,0,8,0.0,1311.0,Bourbon,Washed / Wet,Guatemala,Green,7.5,7.0,6.83,7.5,7.17,7.33,8.67,8.67,8.67,76.33,Tradicional
0.11,0,2,0.0,1372.0,Catuai,Washed / Wet,Guatemala,Green,7.75,7.67,7.33,7.75,7.5,7.42,10.0,10.0,10.0,83.0,Superior
0.11,0,9,0.0,1311.0,Bourbon,Washed / Wet,Guatemala,Green,7.17,6.08,6.17,7.25,7.33,7.33,10.0,10.0,10.0,78.33,Tradicional
0.1,1,1,0.0,518.0,Bourbon,Washed / Wet,Guatemala,Green,7.42,7.5,7.25,7.5,7.33,7.42,10.0,10.0,10.0,81.83,Tradicional
0.12,0,3,0.0,1650.0,Bourbon,Washed / Wet,Guatemala,Green,7.92,7.67,7.42,7.75,7.5,7.5,10.0,10.0,10.0,83.17,Superior
0.1,0,1,0.0,1219.0,Bourbon,Washed / Wet,Guatemala,Green,7.42,7.58,7.42,7.67,7.5,7.5,10.0,10.0,10.0,82.75,Superior
0.1,0,3,1.0,1100.0,Caturra,Washed / Wet,Guatemala,Green,7.5,7.58,7.42,7.67,7.58,7.5,10.0,10.0,10.0,82.75,Superior
0.1,1,0,0.0,1500.0,Bourbon,Washed / Wet,Guatemala,Green,7.67,7.67,7.42,7.83,7.5,7.5,10.0,10.0,10.0,83.0,Superior
0.11,0,2,0.0,1311.0,Bourbon,Washed / Wet,Guatemala,Green,7.0,7.33,7.5,7.33,7.0,7.33,10.0,10.0,10.0,80.67,Tradicional
0.11,0,2,0.0,1707.0,Bourbon,Washed / Wet,Guatemala,Green,7.83,7.75,7.25,7.92,7.5,7.17,10.0,10.0,10.0,82.92,Superior
0.12,0,0,0.0,1311.0,Bourbon,Unknown,Guatemala,Green,7.5,7.42,7.25,7.25,7.5,7.25,10.0,10.0,10.0,81.5,Tradicional
0.1,0,0,0.0,1357.0,Bourbon,Washed / Wet,Guatemala,Green,8.0,7.5,7.33,8.0,8.0,8.0,9.33,10.0,10.0,83.67,Superior
0.1,0,1,0.0,1700.0,Bourbon,Washed / Wet,Guatemala,Green,7.58,7.67,7.42,7.42,7.67,7.67,8.67,8.67,8.67,79.08,Tradicional
0.12,2,1,0.0,1311.0,Bourbon,Washed / Wet,Guatemala,Green,7.5,7.42,7.58,7.5,7.5,7.58,10.0,10.0,10.0,82.33,Tradicional
0.12,1,3,0.0,1311.0,Bourbon,Washed / Wet,Guatemala,Green,7.67,7.67,7.42,7.67,8.0,7.75,10.0,10.0,10.0,83.67,Superior
0.12,0,0,0.0,518.0,Bourbon,Washed / Wet,Guatemala,Green,7.58,7.58,7.33,7.58,7.33,7.67,10.0,10.0,10.0,82.75,Superior
0.11,0,8,0.0,1800.0,Caturra,Washed / Wet,Guatemala,Green,7.58,7.67,7.5,7.58,7.5,7.42,10.0,10.0,10.0,82.75,Superior
0.11,0,3,0.0,1219.0,Other,Washed / Wet,Guatemala,Green,7.5,7.17,6.83,7.5,7.17,7.17,10.0,10.0,10.0,80.5,Tradicional
0.11,0,5,0.0,1311.0,Caturra,Natural / Dry,Guatemala,Green,7.67,7.33,7.33,7.33,7.5,7.83,10.0,10.0,10.0,82.5,Superior
0.12,0,1,0.0,1311.0,Bourbon,Washed / Wet,Guatemala,Green,7.42,7.33,7.17,7.58,7.42,7.5,10.0,10.0,10.0,81.58,Tradicional
0.11,0,0,0.0,1311.0,Bourbon,Washed / Wet,Guatemala,Green,7.67,7.5,7.75,7.42,7.75,7.75,10.0,10.0,10.0,83.42,Superior
0.1,0,0,0.0,1372.0,Catuai,Washed / Wet,Guatemala,Green,7.42,7.33,7.08,7.58,7.33,7.25,10.0,10.0,10.0,81.42,Tradicional
0.12,0,0,0.0,1311.0,Bourbon,Washed / Wet,Guatemala,Green,7.42,7.42,7.08,7.5,7.42,7.33,10.0,10.0,10.0,81.58,Tradicional
0.09,0,1,0.0,1524.0,Catuai,Washed / Wet,Guatemala,Green,7.33,7.83,7.17,8.17,7.33,7.67,10.0,10.0,10.0,83.17,Superior
0.1,0,6,0.0,1550.0,Bourbon,Washed / Wet,Guatemala,Green,7.42,7.5,7.17,7.42,7.42,7.42,10.0,10.0,10.0,81.42,Tradicional
0.11,3,9,0.0,1311.0,Bourbon,Washed / Wet,Guatemala,Green,7.0,6.83,6.83,7.17,6.67,6.83,10.0,10.0,10.0,78.0,Tradicional
0.11,0,2,2.0,1450.0,Pacas,Washed / Wet,Guatemala,Green,7.67,7.5,7.25,7.67,7.42,7.42,10.0,10.0,10.0,82.25,Tradicional
0.12,0,4,0.0,1311.0,Bourbon,Washed / Wet,Guatemala,Green,7.42,7.33,7.25,7.42,7.42,7.5,10.0,10.0,10.0,81.42,Tradicional
